left,top,width,height,conf,text,name
1148,2791,155,43,96,paying,publiclawsresolu1899nort_0157.jp2
1319,2791,100,33,96,such,publiclawsresolu1899nort_0157.jp2
1436,2790,239,43,96,proportion,publiclawsresolu1899nort_0157.jp2
0,0,1885,2985,-1,,publiclawsresolu1899nort_0158.jp2
208,208,1468,2569,-1,,publiclawsresolu1899nort_0158.jp2
208,208,1461,92,-1,,publiclawsresolu1899nort_0158.jp2
208,208,1461,44,-1,,publiclawsresolu1899nort_0158.jp2
208,209,42,33,96,of,publiclawsresolu1899nort_0158.jp2
266,209,72,33,96,the,publiclawsresolu1899nort_0158.jp2
359,208,200,43,96,purchase,publiclawsresolu1899nort_0158.jp2
576,219,148,32,96,"money,",publiclawsresolu1899nort_0158.jp2
727,209,207,39,96,"interest,",publiclawsresolu1899nort_0158.jp2
955,209,202,42,96,principal,publiclawsresolu1899nort_0158.jp2
1181,210,82,33,96,and,publiclawsresolu1899nort_0158.jp2
1288,210,250,42,96,subsequent,publiclawsresolu1899nort_0158.jp2
1554,211,115,33,96,taxes,publiclawsresolu1899nort_0158.jp2
209,265,745,35,-1,,publiclawsresolu1899nort_0158.jp2
209,276,44,23,96,as,publiclawsresolu1899nort_0158.jp2
268,265,53,34,96,he,publiclawsresolu1899nort_0158.jp2
339,266,104,33,96,shall,publiclawsresolu1899nort_0158.jp2
460,267,121,33,93,claim,publiclawsresolu1899nort_0158.jp2
597,266,41,34,95,of,publiclawsresolu1899nort_0158.jp2
656,266,71,33,96,the,publiclawsresolu1899nort_0158.jp2
741,265,68,34,59,land,publiclawsresolu1899nort_0158.jp2
812,265,142,34,96,sold.,publiclawsresolu1899nort_0158.jp2
210,323,1461,215,-1,,publiclawsresolu1899nort_0158.jp2
256,323,1414,44,-1,,publiclawsresolu1899nort_0158.jp2
256,323,94,35,63,SEc.,publiclawsresolu1899nort_0158.jp2
372,324,52,33,96,62,publiclawsresolu1899nort_0158.jp2
454,324,49,33,96,In,publiclawsresolu1899nort_0158.jp2
521,334,92,24,96,every,publiclawsresolu1899nort_0158.jp2
617,333,131,33,94,case,publiclawsresolu1899nort_0158.jp2
764,323,41,34,96,of,publiclawsresolu1899nort_0158.jp2
824,333,24,23,96,a,publiclawsresolu1899nort_0158.jp2
864,323,149,42,96,partial,publiclawsresolu1899nort_0158.jp2
1031,324,267,43,96,"redemption,",publiclawsresolu1899nort_0158.jp2
1320,325,202,42,96,pursuant,publiclawsresolu1899nort_0158.jp2
1537,325,44,34,96,to,publiclawsresolu1899nort_0158.jp2
1597,324,73,35,96,the,publiclawsresolu1899nort_0158.jp2
210,380,1460,44,-1,,publiclawsresolu1899nort_0158.jp2
210,380,79,34,95,last,publiclawsresolu1899nort_0158.jp2
306,381,163,40,96,"section,",publiclawsresolu1899nort_0158.jp2
490,381,72,34,96,the,publiclawsresolu1899nort_0158.jp2
580,381,195,42,96,quantity,publiclawsresolu1899nort_0158.jp2
792,380,88,34,96,sold,publiclawsresolu1899nort_0158.jp2
897,380,105,34,96,shall,publiclawsresolu1899nort_0158.jp2
1027,381,52,33,96,be,publiclawsresolu1899nort_0158.jp2
1096,381,176,34,93,reduced,publiclawsresolu1899nort_0158.jp2
1290,380,309,44,49,inproportion,publiclawsresolu1899nort_0158.jp2
1626,381,44,34,96,to,publiclawsresolu1899nort_0158.jp2
211,437,1460,44,-1,,publiclawsresolu1899nort_0158.jp2
211,438,172,34,96,amount,publiclawsresolu1899nort_0158.jp2
400,439,98,42,96,paid,publiclawsresolu1899nort_0158.jp2
522,448,52,24,96,on,publiclawsresolu1899nort_0158.jp2
607,438,101,34,96,such,publiclawsresolu1899nort_0158.jp2
736,438,150,42,96,partial,publiclawsresolu1899nort_0158.jp2
918,437,267,43,96,"redemption,",publiclawsresolu1899nort_0158.jp2
1207,439,82,33,95,and,publiclawsresolu1899nort_0158.jp2
1306,438,72,34,95,the,publiclawsresolu1899nort_0158.jp2
1403,438,139,34,95,sheriff,publiclawsresolu1899nort_0158.jp2
1565,438,106,35,95,shall,publiclawsresolu1899nort_0158.jp2
211,495,442,43,-1,,publiclawsresolu1899nort_0158.jp2
211,505,155,33,96,convey,publiclawsresolu1899nort_0158.jp2
383,495,270,43,96,accordingly.,publiclawsresolu1899nort_0158.jp2
211,552,1463,1594,-1,,publiclawsresolu1899nort_0158.jp2
257,552,1415,44,-1,,publiclawsresolu1899nort_0158.jp2
257,552,94,35,49,SEc.,publiclawsresolu1899nort_0158.jp2
373,553,51,33,95,63,publiclawsresolu1899nort_0158.jp2
454,553,215,34,96,Hereafter,publiclawsresolu1899nort_0158.jp2
696,562,53,24,96,no,publiclawsresolu1899nort_0158.jp2
765,552,222,42,96,purchaser,publiclawsresolu1899nort_0158.jp2
1003,562,45,24,96,or,publiclawsresolu1899nort_0158.jp2
1067,553,182,42,95,assignee,publiclawsresolu1899nort_0158.jp2
1266,553,41,34,96,of,publiclawsresolu1899nort_0158.jp2
1332,553,101,34,96,such,publiclawsresolu1899nort_0158.jp2
1450,553,222,43,96,purchaser,publiclawsresolu1899nort_0158.jp2
212,609,1460,43,-1,,publiclawsresolu1899nort_0158.jp2
212,610,42,34,96,of,publiclawsresolu1899nort_0158.jp2
270,620,83,32,96,any,publiclawsresolu1899nort_0158.jp2
370,610,107,39,96,"land,",publiclawsresolu1899nort_0158.jp2
495,612,80,32,96,town,publiclawsresolu1899nort_0158.jp2
579,620,67,24,95,or,publiclawsresolu1899nort_0158.jp2
649,610,118,42,95,city,publiclawsresolu1899nort_0158.jp2
784,609,69,39,96,"lot,",publiclawsresolu1899nort_0158.jp2
875,609,43,34,96,at,publiclawsresolu1899nort_0158.jp2
935,619,74,33,96,any,publiclawsresolu1899nort_0158.jp2
1009,609,104,34,96,sale,publiclawsresolu1899nort_0158.jp2
1130,610,41,33,96,of,publiclawsresolu1899nort_0158.jp2
1188,610,96,33,96,lands,publiclawsresolu1899nort_0158.jp2
1289,620,57,24,96,or,publiclawsresolu1899nort_0158.jp2
1348,610,114,34,96,lots,publiclawsresolu1899nort_0158.jp2
1479,610,62,34,96,for,publiclawsresolu1899nort_0158.jp2
1556,611,116,33,96,taxes,publiclawsresolu1899nort_0158.jp2
212,666,1461,44,-1,,publiclawsresolu1899nort_0158.jp2
212,677,46,24,96,or,publiclawsresolu1899nort_0158.jp2
274,667,149,43,96,special,publiclawsresolu1899nort_0158.jp2
456,667,261,34,96,assessments,publiclawsresolu1899nort_0158.jp2
734,667,79,33,96,due,publiclawsresolu1899nort_0158.jp2
831,666,132,34,95,either,publiclawsresolu1899nort_0158.jp2
978,667,44,33,95,to,publiclawsresolu1899nort_0158.jp2
1039,666,72,34,96,the,publiclawsresolu1899nort_0158.jp2
1138,667,106,34,96,state,publiclawsresolu1899nort_0158.jp2
1272,677,45,24,95,or,publiclawsresolu1899nort_0158.jp2
1341,677,82,33,96,any,publiclawsresolu1899nort_0158.jp2
1450,668,152,42,96,county,publiclawsresolu1899nort_0158.jp2
1628,677,45,24,96,or,publiclawsresolu1899nort_0158.jp2
212,723,1461,44,-1,,publiclawsresolu1899nort_0158.jp2
212,735,82,32,96,any,publiclawsresolu1899nort_0158.jp2
311,725,296,42,95,"incorporated,",publiclawsresolu1899nort_0158.jp2
629,725,110,33,96,town,publiclawsresolu1899nort_0158.jp2
768,734,44,24,96,or,publiclawsresolu1899nort_0158.jp2
829,724,84,42,95,city,publiclawsresolu1899nort_0158.jp2
937,723,147,34,96,within,publiclawsresolu1899nort_0158.jp2
1113,724,70,34,95,the,publiclawsresolu1899nort_0158.jp2
1200,734,120,29,95,"same,",publiclawsresolu1899nort_0158.jp2
1343,735,44,23,96,or,publiclawsresolu1899nort_0158.jp2
1413,725,44,33,96,at,publiclawsresolu1899nort_0158.jp2
1482,734,83,33,96,any,publiclawsresolu1899nort_0158.jp2
1590,724,83,35,96,sale,publiclawsresolu1899nort_0158.jp2
212,781,1460,43,-1,,publiclawsresolu1899nort_0158.jp2
212,782,63,34,96,for,publiclawsresolu1899nort_0158.jp2
290,783,115,33,96,taxes,publiclawsresolu1899nort_0158.jp2
422,792,45,24,96,or,publiclawsresolu1899nort_0158.jp2
482,782,122,34,96,levies,publiclawsresolu1899nort_0158.jp2
632,781,240,34,96,authorized,publiclawsresolu1899nort_0158.jp2
900,782,57,42,95,by,publiclawsresolu1899nort_0158.jp2
972,781,73,34,96,the,publiclawsresolu1899nort_0158.jp2
1064,781,77,34,96,laws,publiclawsresolu1899nort_0158.jp2
1143,783,77,33,96,of,publiclawsresolu1899nort_0158.jp2
1236,782,83,34,96,this,publiclawsresolu1899nort_0158.jp2
1351,784,115,37,96,"state,",publiclawsresolu1899nort_0158.jp2
1488,781,104,35,96,shall,publiclawsresolu1899nort_0158.jp2
1620,782,52,34,96,be,publiclawsresolu1899nort_0158.jp2
213,839,1458,42,-1,,publiclawsresolu1899nort_0158.jp2
213,839,173,35,95,entitled,publiclawsresolu1899nort_0158.jp2
402,841,44,32,95,to,publiclawsresolu1899nort_0158.jp2
462,850,25,23,67,a,publiclawsresolu1899nort_0158.jp2
498,840,102,34,67,deed,publiclawsresolu1899nort_0158.jp2
618,840,62,33,96,for,publiclawsresolu1899nort_0158.jp2
697,839,70,34,96,the,publiclawsresolu1899nort_0158.jp2
783,839,119,33,96,lands,publiclawsresolu1899nort_0158.jp2
919,848,45,24,96,or,publiclawsresolu1899nort_0158.jp2
979,839,79,33,96,lots,publiclawsresolu1899nort_0158.jp2
1082,847,42,26,95,so,publiclawsresolu1899nort_0158.jp2
1141,839,227,42,96,purchased,publiclawsresolu1899nort_0158.jp2
1387,840,107,33,95,until,publiclawsresolu1899nort_0158.jp2
1511,839,72,35,92,the,publiclawsresolu1899nort_0158.jp2
1600,839,71,35,91,fol-,publiclawsresolu1899nort_0158.jp2
213,896,1458,44,-1,,publiclawsresolu1899nort_0158.jp2
213,897,151,43,96,lowing,publiclawsresolu1899nort_0158.jp2
389,897,230,34,96,conditions,publiclawsresolu1899nort_0158.jp2
645,896,106,34,96,have,publiclawsresolu1899nort_0158.jp2
776,897,104,33,96,been,publiclawsresolu1899nort_0158.jp2
898,896,202,42,96,complied,publiclawsresolu1899nort_0158.jp2
1117,896,112,40,96,"with,",publiclawsresolu1899nort_0158.jp2
1259,897,149,33,95,to-wit:,publiclawsresolu1899nort_0158.jp2
1443,896,111,35,93,Such,publiclawsresolu1899nort_0158.jp2
1578,907,93,33,92,pur-,publiclawsresolu1899nort_0158.jp2
213,954,1460,43,-1,,publiclawsresolu1899nort_0158.jp2
213,955,136,34,96,chaser,publiclawsresolu1899nort_0158.jp2
348,965,68,23,95,or,publiclawsresolu1899nort_0158.jp2
433,955,182,42,96,assignee,publiclawsresolu1899nort_0158.jp2
632,954,104,33,96,shall,publiclawsresolu1899nort_0158.jp2
754,963,112,24,96,serve,publiclawsresolu1899nort_0158.jp2
892,963,46,24,95,or,publiclawsresolu1899nort_0158.jp2
957,963,120,25,95,cause,publiclawsresolu1899nort_0158.jp2
1093,954,44,33,96,to,publiclawsresolu1899nort_0158.jp2
1154,954,50,33,96,be,publiclawsresolu1899nort_0158.jp2
1222,954,140,34,96,served,publiclawsresolu1899nort_0158.jp2
1388,964,25,24,96,a,publiclawsresolu1899nort_0158.jp2
1438,955,164,33,96,written,publiclawsresolu1899nort_0158.jp2
1627,964,46,24,96,or,publiclawsresolu1899nort_0158.jp2
212,1011,1459,44,-1,,publiclawsresolu1899nort_0158.jp2
212,1012,175,43,96,"printed,",publiclawsresolu1899nort_0158.jp2
409,1022,45,23,96,or,publiclawsresolu1899nort_0158.jp2
469,1012,137,42,95,partly,publiclawsresolu1899nort_0158.jp2
623,1012,162,32,95,written,publiclawsresolu1899nort_0158.jp2
803,1011,83,33,96,and,publiclawsresolu1899nort_0158.jp2
903,1011,137,42,96,partly,publiclawsresolu1899nort_0158.jp2
1056,1011,175,43,96,"printed,",publiclawsresolu1899nort_0158.jp2
1252,1012,134,33,96,notice,publiclawsresolu1899nort_0158.jp2
1403,1012,43,33,95,of,publiclawsresolu1899nort_0158.jp2
1462,1011,101,35,93,such,publiclawsresolu1899nort_0158.jp2
1578,1022,93,32,92,pur-,publiclawsresolu1899nort_0158.jp2
213,1068,1459,44,-1,,publiclawsresolu1899nort_0158.jp2
213,1069,120,35,96,chase,publiclawsresolu1899nort_0158.jp2
351,1080,52,23,95,on,publiclawsresolu1899nort_0158.jp2
430,1079,121,33,96,every,publiclawsresolu1899nort_0158.jp2
577,1079,143,32,96,person,publiclawsresolu1899nort_0158.jp2
740,1069,41,32,96,in,publiclawsresolu1899nort_0158.jp2
799,1068,138,34,96,actual,publiclawsresolu1899nort_0158.jp2
958,1069,224,41,96,possession,publiclawsresolu1899nort_0158.jp2
1199,1079,46,23,96,or,publiclawsresolu1899nort_0158.jp2
1261,1079,236,32,96,occupancy,publiclawsresolu1899nort_0158.jp2
1513,1069,41,34,95,of,publiclawsresolu1899nort_0158.jp2
1571,1069,101,35,96,such,publiclawsresolu1899nort_0158.jp2
212,1125,1460,42,-1,,publiclawsresolu1899nort_0158.jp2
212,1126,98,34,96,land,publiclawsresolu1899nort_0158.jp2
327,1136,46,24,96,or,publiclawsresolu1899nort_0158.jp2
389,1126,68,39,95,"lot,",publiclawsresolu1899nort_0158.jp2
478,1126,83,34,96,and,publiclawsresolu1899nort_0158.jp2
578,1126,84,33,96,also,publiclawsresolu1899nort_0158.jp2
681,1125,73,34,96,the,publiclawsresolu1899nort_0158.jp2
780,1135,146,32,96,person,publiclawsresolu1899nort_0158.jp2
952,1125,43,33,96,in,publiclawsresolu1899nort_0158.jp2
1026,1125,135,34,96,whose,publiclawsresolu1899nort_0158.jp2
1193,1135,120,24,96,name,publiclawsresolu1899nort_0158.jp2
1344,1125,73,34,83,ihe,publiclawsresolu1899nort_0158.jp2
1448,1135,110,24,96,same,publiclawsresolu1899nort_0158.jp2
1589,1135,83,25,96,was,publiclawsresolu1899nort_0158.jp2
212,1183,1460,43,-1,,publiclawsresolu1899nort_0158.jp2
212,1184,125,33,95,taxed,publiclawsresolu1899nort_0158.jp2
354,1194,44,24,95,or,publiclawsresolu1899nort_0158.jp2
415,1183,193,43,95,specially,publiclawsresolu1899nort_0158.jp2
635,1183,192,35,95,"assessed,",publiclawsresolu1899nort_0158.jp2
849,1183,32,32,96,if,publiclawsresolu1899nort_0158.jp2
913,1192,111,32,96,upon,publiclawsresolu1899nort_0158.jp2
1057,1183,173,42,96,diligent,publiclawsresolu1899nort_0158.jp2
1261,1183,166,42,96,inquiry,publiclawsresolu1899nort_0158.jp2
1443,1183,53,34,96,he,publiclawsresolu1899nort_0158.jp2
1527,1193,77,24,94,can,publiclawsresolu1899nort_0158.jp2
1621,1183,51,34,96,be,publiclawsresolu1899nort_0158.jp2
212,1234,1460,49,-1,,publiclawsresolu1899nort_0158.jp2
212,1241,130,34,96,found,publiclawsresolu1899nort_0158.jp2
359,1241,43,33,95,in,publiclawsresolu1899nort_0158.jp2
420,1241,70,33,95,the,publiclawsresolu1899nort_0158.jp2
507,1234,163,49,95,"county,",publiclawsresolu1899nort_0158.jp2
692,1241,45,32,96,at,publiclawsresolu1899nort_0158.jp2
753,1240,103,34,96,least,publiclawsresolu1899nort_0158.jp2
872,1239,116,34,96,three,publiclawsresolu1899nort_0158.jp2
1005,1240,166,33,96,months,publiclawsresolu1899nort_0158.jp2
1197,1240,139,34,96,before,publiclawsresolu1899nort_0158.jp2
1352,1240,72,34,96,the,publiclawsresolu1899nort_0158.jp2
1441,1240,231,43,96,expiration,publiclawsresolu1899nort_0158.jp2
211,1297,1460,43,-1,,publiclawsresolu1899nort_0158.jp2
211,1299,42,33,96,of,publiclawsresolu1899nort_0158.jp2
270,1298,71,34,96,the,publiclawsresolu1899nort_0158.jp2
359,1299,99,33,96,time,publiclawsresolu1899nort_0158.jp2
475,1299,42,33,95,of,publiclawsresolu1899nort_0158.jp2
547,1298,257,42,95,redemption,publiclawsresolu1899nort_0158.jp2
822,1307,53,24,96,on,publiclawsresolu1899nort_0158.jp2
892,1297,101,34,96,such,publiclawsresolu1899nort_0158.jp2
1018,1297,92,39,96,"sale,",publiclawsresolu1899nort_0158.jp2
1131,1298,43,33,95,in,publiclawsresolu1899nort_0158.jp2
1191,1297,138,34,95,which,publiclawsresolu1899nort_0158.jp2
1345,1298,135,34,96,notice,publiclawsresolu1899nort_0158.jp2
1496,1298,53,34,96,he,publiclawsresolu1899nort_0158.jp2
1566,1297,105,35,96,shall,publiclawsresolu1899nort_0158.jp2
213,1354,1453,44,-1,,publiclawsresolu1899nort_0158.jp2
213,1356,105,34,96,state,publiclawsresolu1899nort_0158.jp2
338,1356,118,33,96,when,publiclawsresolu1899nort_0158.jp2
483,1355,53,34,96,he,publiclawsresolu1899nort_0158.jp2
553,1355,228,43,96,purchased,publiclawsresolu1899nort_0158.jp2
800,1354,72,34,96,the,publiclawsresolu1899nort_0158.jp2
888,1355,98,33,95,land,publiclawsresolu1899nort_0158.jp2
1004,1365,45,23,96,or,publiclawsresolu1899nort_0158.jp2
1065,1355,68,37,96,"lot,",publiclawsresolu1899nort_0158.jp2
1154,1355,42,33,96,in,publiclawsresolu1899nort_0158.jp2
1224,1355,136,34,96,whose,publiclawsresolu1899nort_0158.jp2
1386,1365,120,24,95,name,publiclawsresolu1899nort_0158.jp2
1532,1355,134,40,96,"taxed,",publiclawsresolu1899nort_0158.jp2
212,1412,1460,44,-1,,publiclawsresolu1899nort_0158.jp2
212,1413,73,35,96,the,publiclawsresolu1899nort_0158.jp2
302,1413,247,43,96,description,publiclawsresolu1899nort_0158.jp2
567,1413,42,33,96,of,publiclawsresolu1899nort_0158.jp2
640,1413,71,33,96,the,publiclawsresolu1899nort_0158.jp2
738,1412,97,34,96,land,publiclawsresolu1899nort_0158.jp2
862,1422,45,24,96,or,publiclawsresolu1899nort_0158.jp2
938,1412,59,33,96,lot,publiclawsresolu1899nort_0158.jp2
1013,1412,53,34,96,he,publiclawsresolu1899nort_0158.jp2
1097,1412,75,34,96,has,publiclawsresolu1899nort_0158.jp2
1204,1412,239,42,96,"purchased,",publiclawsresolu1899nort_0158.jp2
1464,1413,64,33,96,for,publiclawsresolu1899nort_0158.jp2
1558,1412,114,35,96,what,publiclawsresolu1899nort_0158.jp2
213,1469,1459,44,-1,,publiclawsresolu1899nort_0158.jp2
213,1481,98,32,96,year,publiclawsresolu1899nort_0158.jp2
327,1471,123,33,96,taxed,publiclawsresolu1899nort_0158.jp2
468,1480,44,24,95,or,publiclawsresolu1899nort_0158.jp2
529,1470,194,42,95,specially,publiclawsresolu1899nort_0158.jp2
740,1470,188,38,96,"assessed,",publiclawsresolu1899nort_0158.jp2
950,1470,82,33,96,and,publiclawsresolu1899nort_0158.jp2
1064,1469,119,34,94,when,publiclawsresolu1899nort_0158.jp2
1201,1469,71,34,94,the,publiclawsresolu1899nort_0158.jp2
1298,1470,100,33,96,time,publiclawsresolu1899nort_0158.jp2
1424,1470,41,33,93,of,publiclawsresolu1899nort_0158.jp2
1490,1470,182,42,92,redemp-,publiclawsresolu1899nort_0158.jp2
214,1527,1459,43,-1,,publiclawsresolu1899nort_0158.jp2
214,1529,88,33,93,tion,publiclawsresolu1899nort_0158.jp2
320,1528,240,42,92,willexpire.,publiclawsresolu1899nort_0158.jp2
591,1527,37,33,96,If,publiclawsresolu1899nort_0158.jp2
645,1537,53,24,96,no,publiclawsresolu1899nort_0158.jp2
715,1537,145,32,96,person,publiclawsresolu1899nort_0158.jp2
877,1527,33,33,96,is,publiclawsresolu1899nort_0158.jp2
927,1527,42,33,95,in,publiclawsresolu1899nort_0158.jp2
981,1527,138,33,95,actual,publiclawsresolu1899nort_0158.jp2
1135,1527,224,42,96,possession,publiclawsresolu1899nort_0158.jp2
1376,1537,45,24,96,or,publiclawsresolu1899nort_0158.jp2
1437,1537,236,33,92,occupancy,publiclawsresolu1899nort_0158.jp2
214,1583,1459,43,-1,,publiclawsresolu1899nort_0158.jp2
214,1586,41,33,96,of,publiclawsresolu1899nort_0158.jp2
272,1586,100,33,96,such,publiclawsresolu1899nort_0158.jp2
390,1585,98,34,96,land,publiclawsresolu1899nort_0158.jp2
505,1595,39,23,96,or,publiclawsresolu1899nort_0158.jp2
542,1585,91,38,95,"lot,",publiclawsresolu1899nort_0158.jp2
656,1585,82,33,95,and,publiclawsresolu1899nort_0158.jp2
755,1584,72,34,96,the,publiclawsresolu1899nort_0158.jp2
844,1594,146,32,96,person,publiclawsresolu1899nort_0158.jp2
1007,1584,43,33,95,in,publiclawsresolu1899nort_0158.jp2
1066,1583,136,34,96,whose,publiclawsresolu1899nort_0158.jp2
1230,1594,119,24,96,name,publiclawsresolu1899nort_0158.jp2
1366,1584,72,34,96,the,publiclawsresolu1899nort_0158.jp2
1464,1594,109,24,96,same,publiclawsresolu1899nort_0158.jp2
1591,1594,82,24,96,was,publiclawsresolu1899nort_0158.jp2
213,1636,1460,49,-1,,publiclawsresolu1899nort_0158.jp2
213,1636,125,41,96,taxed,publiclawsresolu1899nort_0158.jp2
355,1653,45,23,96,or,publiclawsresolu1899nort_0158.jp2
416,1642,193,43,96,specially,publiclawsresolu1899nort_0158.jp2
621,1642,177,34,96,assessed,publiclawsresolu1899nort_0158.jp2
814,1651,113,33,96,upon,publiclawsresolu1899nort_0158.jp2
939,1641,173,43,96,diligent,publiclawsresolu1899nort_0158.jp2
1127,1641,167,43,96,inquiry,publiclawsresolu1899nort_0158.jp2
1304,1651,76,24,95,can,publiclawsresolu1899nort_0158.jp2
1392,1643,73,32,95,not,publiclawsresolu1899nort_0158.jp2
1481,1642,51,33,95,be,publiclawsresolu1899nort_0158.jp2
1544,1642,129,34,96,found,publiclawsresolu1899nort_0158.jp2
213,1698,1460,45,-1,,publiclawsresolu1899nort_0158.jp2
213,1701,43,33,95,in,publiclawsresolu1899nort_0158.jp2
272,1701,72,34,95,the,publiclawsresolu1899nort_0158.jp2
361,1701,165,42,96,"county,",publiclawsresolu1899nort_0158.jp2
542,1700,100,34,96,then,publiclawsresolu1899nort_0158.jp2
660,1699,100,34,96,such,publiclawsresolu1899nort_0158.jp2
776,1709,117,32,96,person,publiclawsresolu1899nort_0158.jp2
895,1709,86,23,96,or,publiclawsresolu1899nort_0158.jp2
992,1698,65,34,96,his,publiclawsresolu1899nort_0158.jp2
1073,1699,181,42,95,assignee,publiclawsresolu1899nort_0158.jp2
1272,1699,104,33,95,shall,publiclawsresolu1899nort_0158.jp2
1388,1699,167,43,96,publish,publiclawsresolu1899nort_0158.jp2
1572,1699,101,34,96,such,publiclawsresolu1899nort_0158.jp2
213,1756,1460,43,-1,,publiclawsresolu1899nort_0158.jp2
213,1759,135,34,96,notice,publiclawsresolu1899nort_0158.jp2
364,1759,44,32,92,in,publiclawsresolu1899nort_0158.jp2
425,1767,106,25,92,some,publiclawsresolu1899nort_0158.jp2
562,1767,239,32,96,newspaper,publiclawsresolu1899nort_0158.jp2
816,1756,221,43,96,published,publiclawsresolu1899nort_0158.jp2
1065,1757,43,33,96,in,publiclawsresolu1899nort_0158.jp2
1136,1756,100,34,96,such,publiclawsresolu1899nort_0158.jp2
1264,1757,164,42,96,"county,",publiclawsresolu1899nort_0158.jp2
1450,1757,83,33,96,and,publiclawsresolu1899nort_0158.jp2
1561,1757,32,33,96,if,publiclawsresolu1899nort_0158.jp2
1619,1767,54,24,96,no,publiclawsresolu1899nort_0158.jp2
214,1814,1460,44,-1,,publiclawsresolu1899nort_0158.jp2
214,1826,217,32,96,newspaper,publiclawsresolu1899nort_0158.jp2
435,1815,68,34,96,is,publiclawsresolu1899nort_0158.jp2
520,1815,221,43,96,published,publiclawsresolu1899nort_0158.jp2
758,1815,42,32,96,in,publiclawsresolu1899nort_0158.jp2
818,1814,72,34,96,the,publiclawsresolu1899nort_0158.jp2
910,1815,164,41,96,"county,",publiclawsresolu1899nort_0158.jp2
1095,1814,101,33,95,then,publiclawsresolu1899nort_0158.jp2
1214,1814,42,33,96,in,publiclawsresolu1899nort_0158.jp2
1284,1814,71,34,96,the,publiclawsresolu1899nort_0158.jp2
1373,1815,160,33,92,nearest,publiclawsresolu1899nort_0158.jp2
1549,1824,125,24,92,news-,publiclawsresolu1899nort_0158.jp2
214,1870,1459,45,-1,,publiclawsresolu1899nort_0158.jp2
214,1883,128,32,96,paper,publiclawsresolu1899nort_0158.jp2
358,1873,96,33,96,that,publiclawsresolu1899nort_0158.jp2
471,1872,32,33,96,is,publiclawsresolu1899nort_0158.jp2
520,1871,220,43,92,published,publiclawsresolu1899nort_0158.jp2
